SheetName,Day,t,sin_time,cos_time,y_(t-1),5-min avg,Wednesday,Thursday,Friday,Monday,Tuesday,y (target)
Collation sheet 3,3,94,-0.9781476007338056,0.20791169081775943,9.0,6.8,0,0,1,0,0,9
Collation sheet 3,3,95,-0.9659258262890682,0.25881904510252113,9.0,7.6,0,0,1,0,0,9
Collation sheet 3,3,96,-0.9510565162951536,0.30901699437494723,9.0,8.4,0,0,1,0,0,8
Collation sheet 3,3,97,-0.9335804264972021,0.35836794954529955,8.0,8.4,0,0,1,0,0,8
Collation sheet 3,3,98,-0.9135454576426011,0.40673664307579976,8.0,8.6,0,0,1,0,0,8
Collation sheet 3,3,99,-0.891006524188368,0.45399049973954664,8.0,8.4,0,0,1,0,0,8
Collation sheet 3,3,100,-0.8660254037844386,0.5000000000000001,8.0,8.2,0,0,1,0,0,8
Collation sheet 3,3,101,-0.8386705679454243,0.5446390350150266,8.0,8.0,0,0,1,0,0,10
Collation sheet 3,3,102,-0.8090169943749476,0.5877852522924729,10.0,8.4,0,0,1,0,0,6
Collation sheet 3,3,103,-0.7771459614569713,0.6293203910498368,6.0,8.0,0,0,1,0,0,0
Collation sheet 3,3,104,-0.743144825477394,0.6691306063588585,0.0,6.4,0,0,1,0,0,3
Collation sheet 3,3,105,-0.7071067811865477,0.7071067811865474,3.0,5.4,0,0,1,0,0,12
Collation sheet 3,3,106,-0.6691306063588581,0.7431448254773942,12.0,6.2,0,0,1,0,0,7
Collation sheet 3,3,107,-0.6293203910498378,0.7771459614569706,7.0,5.6,0,0,1,0,0,12
Collation sheet 3,3,108,-0.5877852522924734,0.8090169943749473,12.0,6.8,0,0,1,0,0,10
Collation sheet 3,3,109,-0.5446390350150278,0.8386705679454236,10.0,8.8,0,0,1,0,0,10
Collation sheet 3,3,110,-0.49999999999999967,0.8660254037844388,10.0,10.2,0,0,1,0,0,9
Collation sheet 3,3,111,-0.45399049973954697,0.8910065241883678,9.0,9.6,0,0,1,0,0,5
Collation sheet 3,3,112,-0.40673664307580015,0.913545457642601,5.0,9.2,0,0,1,0,0,12
Collation sheet 3,3,113,-0.35836794954530077,0.9335804264972015,12.0,9.2,0,0,1,0,0,8
Collation sheet 3,3,114,-0.3090169943749476,0.9510565162951535,8.0,8.8,0,0,1,0,0,9
Collation sheet 3,3,115,-0.2588190451025207,0.9659258262890683,9.0,8.6,0,0,1,0,0,13
Collation sheet 3,3,116,-0.20791169081775898,0.9781476007338057,13.0,9.4,0,0,1,0,0,4
Collation sheet 3,3,117,-0.15643446504023112,0.9876883405951377,4.0,9.2,0,0,1,0,0,7
Collation sheet 3,3,118,-0.10452846326765342,0.9945218953682733,7.0,8.2,0,0,1,0,0,7
Collation sheet 3,3,119,-0.05233595624294437,0.9986295347545738,7.0,8.0,0,0,1,0,0,11
Collation sheet 3,3,120,-1.133107779529596e-15,1.0,11.0,8.4,0,0,1,0,0,6
Collation sheet 3,4,0,0.0,1.0,,7.25,0,0,0,1,0,4
Collation sheet 3,4,1,0.05233595624294383,0.9986295347545738,4.0,7.25,0,0,0,1,0,11
Collation sheet 3,4,2,0.10452846326765346,0.9945218953682733,11.0,8.25,0,0,0,1,0,21
Collation sheet 3,4,3,0.15643446504023087,0.9876883405951378,21.0,11.75,0,0,0,1,0,1
Collation sheet 3,4,4,0.20791169081775931,0.9781476007338057,1.0,9.25,0,0,0,1,0,11
Collation sheet 3,4,5,0.25881904510252074,0.9659258262890683,11.0,9.6,0,0,0,1,0,20
Collation sheet 3,4,6,0.3090169943749474,0.9510565162951535,20.0,12.8,0,0,0,1,0,9
Collation sheet 3,4,7,0.35836794954530027,0.9335804264972017,9.0,12.4,0,0,0,1,0,8
Collation sheet 3,4,8,0.40673664307580015,0.9135454576426009,8.0,9.8,0,0,0,1,0,6
Collation sheet 3,4,9,0.45399049973954675,0.8910065241883679,6.0,10.8,0,0,0,1,0,13
Collation sheet 3,4,10,0.49999999999999994,0.8660254037844387,13.0,11.2,0,0,0,1,0,5
Collation sheet 3,4,11,0.544639035015027,0.838670567945424,5.0,8.2,0,0,0,1,0,6
Collation sheet 3,4,12,0.5877852522924731,0.8090169943749475,6.0,7.6,0,0,0,1,0,3
Collation sheet 3,4,13,0.6293203910498375,0.7771459614569709,3.0,6.6,0,0,0,1,0,3
Collation sheet 3,4,14,0.6691306063588582,0.7431448254773942,3.0,6.0,0,0,0,1,0,4
Collation sheet 3,4,15,0.7071067811865475,0.7071067811865476,4.0,4.2,0,0,0,1,0,3
Collation sheet 3,4,16,0.7431448254773941,0.6691306063588582,3.0,3.8,0,0,0,1,0,5
Collation sheet 3,4,17,0.7771459614569709,0.6293203910498375,5.0,3.6,0,0,0,1,0,5
Collation sheet 3,4,18,0.8090169943749475,0.5877852522924731,5.0,4.0,0,0,0,1,0,5
Collation sheet 3,4,19,0.8386705679454239,0.5446390350150272,5.0,4.4,0,0,0,1,0,19
Collation sheet 3,4,20,0.8660254037844386,0.5000000000000001,19.0,7.4,0,0,0,1,0,11
Collation sheet 3,4,21,0.8910065241883678,0.4539904997395468,11.0,9.0,0,0,0,1,0,11
Collation sheet 3,4,22,0.9135454576426009,0.4067366430758004,11.0,10.2,0,0,0,1,0,8
Collation sheet 3,4,23,0.9335804264972017,0.3583679495453004,8.0,10.8,0,0,0,1,0,7
Collation sheet 3,4,24,0.9510565162951535,0.30901699437494745,7.0,11.2,0,0,0,1,0,8
Collation sheet 3,4,25,0.9659258262890683,0.25881904510252074,8.0,9.0,0,0,0,1,0,8
Collation sheet 3,4,26,0.9781476007338057,0.20791169081775923,8.0,8.4,0,0,0,1,0,3
Collation sheet 3,4,27,0.9876883405951378,0.15643446504023092,3.0,6.8,0,0,0,1,0,8
Collation sheet 3,4,28,0.9945218953682733,0.10452846326765346,8.0,6.8,0,0,0,1,0,8
Collation sheet 3,4,29,0.9986295347545738,0.052335956242943744,8.0,7.0,0,0,0,1,0,8
Collation sheet 3,4,30,1.0,2.83276944882399e-16,8.0,7.0,0,0,0,1,0,8
Collation sheet 3,4,31,0.9986295347545738,-0.05233595624294362,8.0,7.0,0,0,0,1,0,2
Collation sheet 3,4,32,0.9945218953682734,-0.10452846326765333,2.0,6.8,0,0,0,1,0,8
Collation sheet 3,4,33,0.9876883405951378,-0.1564344650402308,8.0,6.8,0,0,0,1,0,7
Collation sheet 3,4,34,0.9781476007338057,-0.20791169081775934,7.0,6.6,0,0,0,1,0,6
Collation sheet 3,4,35,0.9659258262890683,-0.25881904510252063,6.0,6.2,0,0,0,1,0,6
Collation sheet 3,4,36,0.9510565162951536,-0.30901699437494734,6.0,5.8,0,0,0,1,0,5
Collation sheet 3,4,37,0.9335804264972017,-0.35836794954530027,5.0,6.4,0,0,0,1,0,4
Collation sheet 3,4,38,0.913545457642601,-0.40673664307580004,4.0,5.6,0,0,0,1,0,3
Collation sheet 3,4,39,0.8910065241883679,-0.4539904997395467,3.0,4.8,0,0,0,1,0,3
Collation sheet 3,4,40,0.8660254037844387,-0.4999999999999998,3.0,4.2,0,0,0,1,0,4
Collation sheet 3,4,41,0.8386705679454243,-0.5446390350150268,4.0,3.8,0,0,0,1,0,4
Collation sheet 3,4,42,0.8090169943749475,-0.587785252292473,4.0,3.6,0,0,0,1,0,3
Collation sheet 3,4,43,0.777145961456971,-0.6293203910498373,3.0,3.4,0,0,0,1,0,8
Collation sheet 3,4,44,0.7431448254773945,-0.6691306063588579,8.0,4.4,0,0,0,1,0,7
Collation sheet 3,4,45,0.7071067811865476,-0.7071067811865475,7.0,5.2,0,0,0,1,0,4
Collation sheet 3,4,46,0.6691306063588583,-0.743144825477394,4.0,5.2,0,0,0,1,0,1
Collation sheet 3,4,47,0.6293203910498374,-0.7771459614569709,1.0,4.6,0,0,0,1,0,6
Collation sheet 3,4,48,0.5877852522924732,-0.8090169943749473,6.0,5.2,0,0,0,1,0,8
Collation sheet 3,4,49,0.5446390350150273,-0.8386705679454239,8.0,5.2,0,0,0,1,0,3
Collation sheet 3,4,50,0.49999999999999994,-0.8660254037844387,3.0,4.4,0,0,0,1,0,3
Collation sheet 3,4,51,0.45399049973954686,-0.8910065241883678,3.0,4.2,0,0,0,1,0,4
Collation sheet 3,4,52,0.40673664307580004,-0.913545457642601,4.0,4.8,0,0,0,1,0,3
Collation sheet 3,4,53,0.3583679495453002,-0.9335804264972017,3.0,4.2,0,0,0,1,0,4
Collation sheet 3,4,54,0.3090169943749475,-0.9510565162951535,4.0,3.4,0,0,0,1,0,4
Collation sheet 3,4,55,0.2588190451025206,-0.9659258262890683,4.0,3.6,0,0,0,1,0,1
Collation sheet 3,4,56,0.20791169081775931,-0.9781476007338057,1.0,3.2,0,0,0,1,0,5
Collation sheet 3,4,57,0.15643446504023098,-0.9876883405951377,5.0,3.4,0,0,0,1,0,3
Collation sheet 3,4,58,0.10452846326765329,-0.9945218953682734,3.0,3.4,0,0,0,1,0,5
Collation sheet 3,4,59,0.05233595624294381,-0.9986295347545738,5.0,3.6,0,0,0,1,0,2
Collation sheet 3,4,60,5.66553889764798e-16,-1.0,2.0,3.2,0,0,0,1,0,3
Collation sheet 3,4,61,-0.052335956242943564,-0.9986295347545738,3.0,3.6,0,0,0,1,0,7
Collation sheet 3,4,62,-0.10452846326765305,-0.9945218953682734,7.0,4.0,0,0,0,1,0,8
Collation sheet 3,4,63,-0.15643446504023073,-0.9876883405951378,8.0,5.0,0,0,0,1,0,7
Collation sheet 3,4,64,-0.20791169081775907,-0.9781476007338057,7.0,5.4,0,0,0,1,0,9
Collation sheet 3,4,65,-0.25881904510252035,-0.9659258262890684,9.0,6.8,0,0,0,1,0,5
Collation sheet 3,4,66,-0.3090169943749473,-0.9510565162951536,5.0,7.2,0,0,0,1,0,2
Collation sheet 3,4,67,-0.3583679495453,-0.9335804264972019,2.0,6.2,0,0,0,1,0,2
Collation sheet 3,4,68,-0.4067366430758002,-0.9135454576426009,2.0,5.0,0,0,0,1,0,3
Collation sheet 3,4,69,-0.4539904997395467,-0.8910065241883679,3.0,4.2,0,0,0,1,0,3
Collation sheet 3,4,70,-0.4999999999999997,-0.8660254037844388,3.0,3.0,0,0,0,1,0,1
Collation sheet 3,4,71,-0.5446390350150271,-0.838670567945424,1.0,2.2,0,0,0,1,0,2
Collation sheet 3,4,72,-0.587785252292473,-0.8090169943749476,2.0,2.2,0,0,0,1,0,4
Collation sheet 3,4,73,-0.6293203910498372,-0.777145961456971,4.0,2.6,0,0,0,1,0,2
Collation sheet 3,4,74,-0.6691306063588582,-0.7431448254773942,2.0,2.4,0,0,0,1,0,2
Collation sheet 3,4,75,-0.7071067811865475,-0.7071067811865477,2.0,2.2,0,0,0,1,0,3
Collation sheet 3,4,76,-0.743144825477394,-0.6691306063588585,3.0,2.6,0,0,0,1,0,3
Collation sheet 3,4,77,-0.7771459614569706,-0.6293203910498378,3.0,2.8,0,0,0,1,0,2
Collation sheet 3,4,78,-0.8090169943749473,-0.5877852522924732,2.0,2.4,0,0,0,1,0,2
Collation sheet 3,4,79,-0.838670567945424,-0.544639035015027,2.0,2.4,0,0,0,1,0,3
Collation sheet 3,4,80,-0.8660254037844384,-0.5000000000000004,3.0,2.6,0,0,0,1,0,1
Collation sheet 3,4,81,-0.8910065241883678,-0.4539904997395469,1.0,2.2,0,0,0,1,0,8
Collation sheet 3,4,82,-0.9135454576426005,-0.4067366430758009,8.0,3.2,0,0,0,1,0,7
Collation sheet 3,4,83,-0.9335804264972019,-0.3583679495452999,7.0,4.2,0,0,0,1,0,10
Collation sheet 3,4,84,-0.9510565162951535,-0.30901699437494756,10.0,5.8,0,0,0,1,0,9
Collation sheet 3,4,85,-0.9659258262890683,-0.25881904510252063,9.0,7.0,0,0,0,1,0,4
Collation sheet 3,4,86,-0.9781476007338056,-0.2079116908177598,4.0,7.6,0,0,0,1,0,8
Collation sheet 3,4,87,-0.9876883405951377,-0.15643446504023104,8.0,7.6,0,0,0,1,0,8
Collation sheet 3,4,88,-0.9945218953682733,-0.10452846326765423,8.0,7.8,0,0,0,1,0,9
Collation sheet 3,4,89,-0.9986295347545739,-0.052335956242943425,9.0,7.6,0,0,0,1,0,12
Collation sheet 3,4,90,-1.0,-1.8369701987210297e-16,12.0,8.2,0,0,0,1,0,13
Collation sheet 3,4,91,-0.9986295347545738,0.052335956242943946,13.0,10.0,0,0,0,1,0,3
Collation sheet 3,4,92,-0.9945218953682734,0.10452846326765299,3.0,9.0,0,0,0,1,0,7
Collation sheet 3,4,93,-0.9876883405951378,0.15643446504023067,7.0,8.8,0,0,0,1,0,3
Collation sheet 3,4,94,-0.9781476007338056,0.20791169081775943,3.0,7.6,0,0,0,1,0,3
Collation sheet 3,4,95,-0.9659258262890682,0.25881904510252113,3.0,5.8,0,0,0,1,0,4
Collation sheet 3,4,96,-0.9510565162951536,0.30901699437494723,4.0,4.0,0,0,0,1,0,4
Collation sheet 3,4,97,-0.9335804264972021,0.35836794954529955,4.0,4.2,0,0,0,1,0,3
Collation sheet 3,4,98,-0.9135454576426011,0.40673664307579976,3.0,3.4,0,0,0,1,0,4
Collation sheet 3,4,99,-0.891006524188368,0.45399049973954664,4.0,3.6,0,0,0,1,0,2
Collation sheet 3,4,100,-0.8660254037844386,0.5000000000000001,2.0,3.4,0,0,0,1,0,3
Collation sheet 3,4,101,-0.8386705679454243,0.5446390350150266,3.0,3.2,0,0,0,1,0,8
Collation sheet 3,4,102,-0.8090169943749476,0.5877852522924729,8.0,4.0,0,0,0,1,0,10
Collation sheet 3,4,103,-0.7771459614569713,0.6293203910498368,10.0,5.4,0,0,0,1,0,19
Collation sheet 3,4,104,-0.743144825477394,0.6691306063588585,19.0,8.4,0,0,0,1,0,17
Collation sheet 3,4,105,-0.7071067811865477,0.7071067811865474,17.0,11.4,0,0,0,1,0,28
Collation sheet 3,4,106,-0.6691306063588581,0.7431448254773942,28.0,16.4,0,0,0,1,0,18
Collation sheet 3,4,107,-0.6293203910498378,0.7771459614569706,18.0,18.4,0,0,0,1,0,18
Collation sheet 3,4,108,-0.5877852522924734,0.8090169943749473,18.0,20.0,0,0,0,1,0,12
Collation sheet 3,4,109,-0.5446390350150278,0.8386705679454236,12.0,18.6,0,0,0,1,0,17
Collation sheet 3,4,110,-0.49999999999999967,0.8660254037844388,17.0,18.6,0,0,0,1,0,16
Collation sheet 3,4,111,-0.45399049973954697,0.8910065241883678,16.0,16.2,0,0,0,1,0,9
Collation sheet 3,4,112,-0.40673664307580015,0.913545457642601,9.0,14.4,0,0,0,1,0,15
Collation sheet 3,4,113,-0.35836794954530077,0.9335804264972015,15.0,13.8,0,0,0,1,0,16
Collation sheet 3,4,114,-0.3090169943749476,0.9510565162951535,16.0,14.6,0,0,0,1,0,12
Collation sheet 3,4,115,-0.2588190451025207,0.9659258262890683,12.0,13.6,0,0,0,1,0,11
Collation sheet 3,4,116,-0.20791169081775898,0.9781476007338057,11.0,12.6,0,0,0,1,0,10
Collation sheet 3,4,117,-0.15643446504023112,0.9876883405951377,10.0,12.8,0,0,0,1,0,9
Collation sheet 3,4,118,-0.10452846326765342,0.9945218953682733,9.0,11.6,0,0,0,1,0,12
Collation sheet 3,4,119,-0.05233595624294437,0.9986295347545738,12.0,10.8,0,0,0,1,0,10
Collation sheet 3,4,120,-1.133107779529596e-15,1.0,10.0,10.4,0,0,0,1,0,2
Collation sheet 3,5,0,0.0,1.0,,10.25,0,0,0,0,1,0
Collation sheet 3,5,1,0.05233595624294383,0.9986295347545738,0.0,7.75,0,0,0,0,1,0
Collation sheet 3,5,2,0.10452846326765346,0.9945218953682733,0.0,5.5,0,0,0,0,1,5
Collation sheet 3,5,3,0.15643446504023087,0.9876883405951378,5.0,3.75,0,0,0,0,1,9
Collation sheet 3,5,4,0.20791169081775931,0.9781476007338057,9.0,3.5,0,0,0,0,1,8
Collation sheet 3,5,5,0.25881904510252074,0.9659258262890683,8.0,4.4,0,0,0,0,1,5
Collation sheet 3,5,6,0.3090169943749474,0.9510565162951535,5.0,5.4,0,0,0,0,1,7
Collation sheet 3,5,7,0.35836794954530027,0.9335804264972017,7.0,6.8,0,0,0,0,1,13
Collation sheet 3,5,8,0.40673664307580015,0.9135454576426009,13.0,8.4,0,0,0,0,1,8
Collation sheet 3,5,9,0.45399049973954675,0.8910065241883679,8.0,8.2,0,0,0,0,1,8
Collation sheet 3,5,10,0.49999999999999994,0.8660254037844387,8.0,8.2,0,0,0,0,1,5
Collation sheet 3,5,11,0.544639035015027,0.838670567945424,5.0,8.2,0,0,0,0,1,5
Collation sheet 3,5,12,0.5877852522924731,0.8090169943749475,5.0,7.8,0,0,0,0,1,2
Collation sheet 3,5,13,0.6293203910498375,0.7771459614569709,2.0,5.6,0,0,0,0,1,7
Collation sheet 3,5,14,0.6691306063588582,0.7431448254773942,7.0,5.4,0,0,0,0,1,6
Collation sheet 3,5,15,0.7071067811865475,0.7071067811865476,6.0,5.0,0,0,0,0,1,9
Collation sheet 3,5,16,0.7431448254773941,0.6691306063588582,9.0,5.8,0,0,0,0,1,11
Collation sheet 3,5,17,0.7771459614569709,0.6293203910498375,11.0,7.0,0,0,0,0,1,5
Collation sheet 3,5,18,0.8090169943749475,0.5877852522924731,5.0,7.6,0,0,0,0,1,14
Collation sheet 3,5,19,0.8386705679454239,0.5446390350150272,14.0,9.0,0,0,0,0,1,9
Collation sheet 3,5,20,0.8660254037844386,0.5000000000000001,9.0,9.6,0,0,0,0,1,8
Collation sheet 3,5,21,0.8910065241883678,0.4539904997395468,8.0,9.4,0,0,0,0,1,12
Collation sheet 3,5,22,0.9135454576426009,0.4067366430758004,12.0,9.6,0,0,0,0,1,9
Collation sheet 3,5,23,0.9335804264972017,0.3583679495453004,9.0,10.4,0,0,0,0,1,7
Collation sheet 3,5,24,0.9510565162951535,0.30901699437494745,7.0,9.0,0,0,0,0,1,9
Collation sheet 3,5,25,0.9659258262890683,0.25881904510252074,9.0,9.0,0,0,0,0,1,10
Collation sheet 3,5,26,0.9781476007338057,0.20791169081775923,10.0,9.4,0,0,0,0,1,4
Collation sheet 3,5,27,0.9876883405951378,0.15643446504023092,4.0,7.8,0,0,0,0,1,6
Collation sheet 3,5,28,0.9945218953682733,0.10452846326765346,6.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,29,0.9986295347545738,0.052335956242943744,7.0,7.2,0,0,0,0,1,3
Collation sheet 3,5,30,1.0,2.83276944882399e-16,3.0,6.0,0,0,0,0,1,9
Collation sheet 3,5,31,0.9986295347545738,-0.05233595624294362,9.0,5.8,0,0,0,0,1,7
Collation sheet 3,5,32,0.9945218953682734,-0.10452846326765333,7.0,6.4,0,0,0,0,1,4
Collation sheet 3,5,33,0.9876883405951378,-0.1564344650402308,4.0,6.0,0,0,0,0,1,6
Collation sheet 3,5,34,0.9781476007338057,-0.20791169081775934,6.0,5.8,0,0,0,0,1,10
Collation sheet 3,5,35,0.9659258262890683,-0.25881904510252063,10.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,36,0.9510565162951536,-0.30901699437494734,8.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,37,0.9335804264972017,-0.35836794954530027,7.0,7.0,0,0,0,0,1,4
Collation sheet 3,5,38,0.913545457642601,-0.40673664307580004,4.0,7.0,0,0,0,0,1,5
Collation sheet 3,5,39,0.8910065241883679,-0.4539904997395467,5.0,6.8,0,0,0,0,1,3
Collation sheet 3,5,40,0.8660254037844387,-0.4999999999999998,3.0,5.4,0,0,0,0,1,5
Collation sheet 3,5,41,0.8386705679454243,-0.5446390350150268,5.0,4.8,0,0,0,0,1,6
Collation sheet 3,5,42,0.8090169943749475,-0.587785252292473,6.0,4.6,0,0,0,0,1,3
Collation sheet 3,5,43,0.777145961456971,-0.6293203910498373,3.0,4.4,0,0,0,0,1,6
Collation sheet 3,5,44,0.7431448254773945,-0.6691306063588579,6.0,4.6,0,0,0,0,1,12
Collation sheet 3,5,45,0.7071067811865476,-0.7071067811865475,12.0,6.4,0,0,0,0,1,6
Collation sheet 3,5,46,0.6691306063588583,-0.743144825477394,6.0,6.6,0,0,0,0,1,5
Collation sheet 3,5,47,0.6293203910498374,-0.7771459614569709,5.0,6.4,0,0,0,0,1,4
Collation sheet 3,5,48,0.5877852522924732,-0.8090169943749473,4.0,6.6,0,0,0,0,1,10
Collation sheet 3,5,49,0.5446390350150273,-0.8386705679454239,10.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,50,0.49999999999999994,-0.8660254037844387,7.0,6.4,0,0,0,0,1,8
Collation sheet 3,5,51,0.45399049973954686,-0.8910065241883678,8.0,6.8,0,0,0,0,1,8
Collation sheet 3,5,52,0.40673664307580004,-0.913545457642601,8.0,7.4,0,0,0,0,1,11
Collation sheet 3,5,53,0.3583679495453002,-0.9335804264972017,11.0,8.8,0,0,0,0,1,4
Collation sheet 3,5,54,0.3090169943749475,-0.9510565162951535,4.0,7.6,0,0,0,0,1,6
Collation sheet 3,5,55,0.2588190451025206,-0.9659258262890683,6.0,7.4,0,0,0,0,1,10
Collation sheet 3,5,56,0.20791169081775931,-0.9781476007338057,10.0,7.8,0,0,0,0,1,9
Collation sheet 3,5,57,0.15643446504023098,-0.9876883405951377,9.0,8.0,0,0,0,0,1,9
Collation sheet 3,5,58,0.10452846326765329,-0.9945218953682734,9.0,7.6,0,0,0,0,1,7
Collation sheet 3,5,59,0.05233595624294381,-0.9986295347545738,7.0,8.2,0,0,0,0,1,4
Collation sheet 3,5,60,5.66553889764798e-16,-1.0,4.0,7.8,0,0,0,0,1,8
Collation sheet 3,5,61,-0.052335956242943564,-0.9986295347545738,8.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,62,-0.10452846326765305,-0.9945218953682734,7.0,7.0,0,0,0,0,1,9
Collation sheet 3,5,63,-0.15643446504023073,-0.9876883405951378,9.0,7.0,0,0,0,0,1,6
Collation sheet 3,5,64,-0.20791169081775907,-0.9781476007338057,6.0,6.8,0,0,0,0,1,7
Collation sheet 3,5,65,-0.25881904510252035,-0.9659258262890684,7.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,66,-0.3090169943749473,-0.9510565162951536,7.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,67,-0.3583679495453,-0.9335804264972019,8.0,7.4,0,0,0,0,1,8
Collation sheet 3,5,68,-0.4067366430758002,-0.9135454576426009,8.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,69,-0.4539904997395467,-0.8910065241883679,7.0,7.4,0,0,0,0,1,6
Collation sheet 3,5,70,-0.4999999999999997,-0.8660254037844388,6.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,71,-0.5446390350150271,-0.838670567945424,8.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,72,-0.587785252292473,-0.8090169943749476,7.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,73,-0.6293203910498372,-0.777145961456971,8.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,74,-0.6691306063588582,-0.7431448254773942,7.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,75,-0.7071067811865475,-0.7071067811865477,7.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,76,-0.743144825477394,-0.6691306063588585,7.0,7.2,0,0,0,0,1,6
Collation sheet 3,5,77,-0.7771459614569706,-0.6293203910498378,6.0,7.0,0,0,0,0,1,8
Collation sheet 3,5,78,-0.8090169943749473,-0.5877852522924732,8.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,79,-0.838670567945424,-0.544639035015027,7.0,7.0,0,0,0,0,1,8
Collation sheet 3,5,80,-0.8660254037844384,-0.5000000000000004,8.0,7.2,0,0,0,0,1,6
Collation sheet 3,5,81,-0.8910065241883678,-0.4539904997395469,6.0,7.0,0,0,0,0,1,8
Collation sheet 3,5,82,-0.9135454576426005,-0.4067366430758009,8.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,83,-0.9335804264972019,-0.3583679495452999,7.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,84,-0.9510565162951535,-0.30901699437494756,7.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,85,-0.9659258262890683,-0.25881904510252063,7.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,86,-0.9781476007338056,-0.2079116908177598,7.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,87,-0.9876883405951377,-0.15643446504023104,7.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,88,-0.9945218953682733,-0.10452846326765423,7.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,89,-0.9986295347545739,-0.052335956242943425,7.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,90,-1.0,-1.8369701987210297e-16,7.0,7.0,0,0,0,0,1,7
Collation sheet 3,5,91,-0.9986295347545738,0.052335956242943946,7.0,7.0,0,0,0,0,1,8
Collation sheet 3,5,92,-0.9945218953682734,0.10452846326765299,8.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,93,-0.9876883405951378,0.15643446504023067,8.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,94,-0.9781476007338056,0.20791169081775943,7.0,7.4,0,0,0,0,1,6
Collation sheet 3,5,95,-0.9659258262890682,0.25881904510252113,6.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,96,-0.9510565162951536,0.30901699437494723,7.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,97,-0.9335804264972021,0.35836794954529955,7.0,7.0,0,0,0,0,1,9
Collation sheet 3,5,98,-0.9135454576426011,0.40673664307579976,9.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,99,-0.891006524188368,0.45399049973954664,7.0,7.2,0,0,0,0,1,9
Collation sheet 3,5,100,-0.8660254037844386,0.5000000000000001,9.0,7.8,0,0,0,0,1,7
Collation sheet 3,5,101,-0.8386705679454243,0.5446390350150266,7.0,7.8,0,0,0,0,1,7
Collation sheet 3,5,102,-0.8090169943749476,0.5877852522924729,7.0,7.8,0,0,0,0,1,7
Collation sheet 3,5,103,-0.7771459614569713,0.6293203910498368,7.0,7.4,0,0,0,0,1,8
Collation sheet 3,5,104,-0.743144825477394,0.6691306063588585,8.0,7.6,0,0,0,0,1,7
Collation sheet 3,5,105,-0.7071067811865477,0.7071067811865474,7.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,106,-0.6691306063588581,0.7431448254773942,7.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,107,-0.6293203910498378,0.7771459614569706,8.0,7.4,0,0,0,0,1,6
Collation sheet 3,5,108,-0.5877852522924734,0.8090169943749473,6.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,109,-0.5446390350150278,0.8386705679454236,8.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,110,-0.49999999999999967,0.8660254037844388,7.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,111,-0.45399049973954697,0.8910065241883678,8.0,7.4,0,0,0,0,1,7
Collation sheet 3,5,112,-0.40673664307580015,0.913545457642601,7.0,7.2,0,0,0,0,1,6
Collation sheet 3,5,113,-0.35836794954530077,0.9335804264972015,6.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,114,-0.3090169943749476,0.9510565162951535,7.0,7.0,0,0,0,0,1,8
Collation sheet 3,5,115,-0.2588190451025207,0.9659258262890683,8.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,116,-0.20791169081775898,0.9781476007338057,8.0,7.2,0,0,0,0,1,7
Collation sheet 3,5,117,-0.15643446504023112,0.9876883405951377,7.0,7.2,0,0,0,0,1,8
Collation sheet 3,5,118,-0.10452846326765342,0.9945218953682733,8.0,7.6,0,0,0,0,1,7
Collation sheet 3,5,119,-0.05233595624294437,0.9986295347545738,7.0,7.6,0,0,0,0,1,3
Collation sheet 3,5,120,-1.133107779529596e-15,1.0,3.0,6.6,0,0,0,0,1,0
